,Date,Production,Nordpool,LSTM,ARIMA,XGB
897,2024-01-06 09:00:00,221.0,339.0,236.32113999999999,252.92933323817687,219.2749
898,2024-01-06 10:00:00,191.0,280.0,206.54831000000001,228.6825033746377,210.97933999999998
899,2024-01-06 11:00:00,146.0,237.0,178.02014,195.7608815765168,151.38509
900,2024-01-06 12:00:00,137.0,228.0,118.96055600000001,144.2843799264947,107.51661000000001
901,2024-01-06 13:00:00,171.0,211.0,144.62001,161.27275092366585,119.26424399999999
902,2024-01-06 14:00:00,202.0,217.0,206.29578,204.947993170018,181.93059
903,2024-01-06 15:00:00,238.0,232.0,225.94672000000003,227.63536111921871,235.93385
904,2024-01-06 16:00:00,255.0,260.0,268.15546,271.0234949321034,315.75473
905,2024-01-06 17:00:00,345.0,294.0,264.85626,271.64674267969826,227.7863
906,2024-01-06 18:00:00,527.0,341.0,422.44586,414.2249718913804,421.83205999999996
907,2024-01-06 19:00:00,715.0,385.0,665.2518299999999,616.6482582422185,609.3602
908,2024-01-06 20:00:00,963.0,438.0,839.1725,792.218222564418,854.3573
909,2024-01-06 21:00:00,1161.0,520.0,1138.2988,1079.411340861649,1244.0204
910,2024-01-06 22:00:00,1282.0,615.0,1274.9701,1219.3172197983056,1322.1196
911,2024-01-06 23:00:00,1335.0,743.0,1338.7212,1326.4565521280344,1357.4001
912,2024-01-07 00:00:00,1283.0,987.0,1348.6663,1345.5035311255301,1362.5264
913,2024-01-07 01:00:00,1363.0,1106.0,1220.3241,1251.3251227350106,1192.0123
914,2024-01-07 02:00:00,1502.0,1274.0,1441.4131,1435.6539156857298,1426.6901
915,2024-01-07 03:00:00,1405.0,1438.0,1599.8165,1544.373857856729,1591.1456
916,2024-01-07 04:00:00,1281.0,1473.0,1292.0116,1324.1986583738894,1319.2167
917,2024-01-07 05:00:00,1265.0,1512.0,1195.7405,1261.1000652854013,1163.8777
918,2024-01-07 06:00:00,1247.0,1531.0,1271.0189,1274.0479341660905,1266.4022
919,2024-01-07 07:00:00,1227.0,1533.0,1230.3027,1237.5830515091268,1267.8416
920,2024-01-07 08:00:00,1264.0,1618.0,1213.7386,1227.9842971755595,1271.3309
921,2024-01-07 09:00:00,1368.0,1669.0,1296.3066,1292.591629124985,1363.5427
922,2024-01-07 10:00:00,1400.0,1787.0,1442.5227,1418.5064209442392,1445.0438
923,2024-01-07 11:00:00,1502.0,1861.0,1399.4323,1392.7786692604764,1457.6736
924,2024-01-07 12:00:00,1618.0,1964.0,1574.8601,1570.4389718495138,1606.5719
925,2024-01-07 13:00:00,1759.0,2163.0,1687.0842,1646.6776037889829,1779.2168
926,2024-01-07 14:00:00,1890.0,2476.0,1845.1257,1824.291932326234,1855.2267
927,2024-01-07 15:00:00,2072.0,2840.0,1965.4188,1924.3852309756253,2049.9836
928,2024-01-07 16:00:00,2366.0,3161.0,2190.1929,2152.622572447028,2172.7327
929,2024-01-07 17:00:00,2736.0,3444.0,2568.8499,2480.8643866938337,2526.4426
930,2024-01-07 18:00:00,3047.0,3669.0,2977.7908,2869.052585394505,2881.9248
931,2024-01-07 19:00:00,3262.0,3854.0,3229.344,3127.07412304894,3186.6675
932,2024-01-07 20:00:00,3366.0,3965.0,3366.2004,3311.757470751915,3490.883
933,2024-01-07 21:00:00,3621.0,4053.0,3397.9763,3364.686843864416,3414.7283
934,2024-01-07 22:00:00,3683.0,4124.0,3787.2087,3737.688593993533,3761.4019
935,2024-01-07 23:00:00,3628.0,4098.0,3684.6086,3609.367570368589,3640.5723
936,2024-01-08 00:00:00,3630.0,4418.0,3557.5125,3600.0199405634357,3596.2715
937,2024-01-08 01:00:00,3507.0,4226.0,3630.9553,3608.91639400133,3584.6824
938,2024-01-08 02:00:00,3289.0,3936.0,3397.1240000000003,3408.077227681401,3363.8794
939,2024-01-08 03:00:00,2886.0,3706.0,3125.784,3183.838547361281,2987.5356
940,2024-01-08 04:00:00,2601.0,3751.0,2588.7651,2679.902757160125,2590.8252
941,2024-01-08 05:00:00,2674.0,3776.0,2433.3276,2533.598090703501,2317.8132
942,2024-01-08 06:00:00,2631.0,3842.0,2780.1262,2738.572613251813,2599.6575
943,2024-01-08 07:00:00,2466.0,3875.0,2585.9139999999998,2545.573682272514,2580.9243
944,2024-01-08 08:00:00,2292.0,3639.0,2337.3015,2400.822810538565,2423.3804
945,2024-01-08 09:00:00,2012.0,3245.0,2171.7412,2212.42624686119,2190.4163
946,2024-01-08 10:00:00,1733.0,2749.0,1807.9025,1882.172178751056,1824.1396
947,2024-01-08 11:00:00,1565.0,2192.0,1552.1548,1639.807639187893,1568.3854
948,2024-01-08 12:00:00,1327.0,1691.0,1479.6658,1520.3381168205144,1531.786
949,2024-01-08 13:00:00,1238.0,1402.0,1168.6927,1214.8840569308866,1224.0321
950,2024-01-08 14:00:00,1682.0,1364.0,1216.343,1259.3196918015108,1103.8666
951,2024-01-08 15:00:00,2413.0,1553.0,2060.3037,1937.751577348916,2104.681
952,2024-01-08 16:00:00,3008.0,2024.0,2933.1433,2686.5027227484743,2921.054
953,2024-01-08 17:00:00,3394.0,2540.0,3376.1353,3176.360624806875,3310.6392
954,2024-01-08 18:00:00,3603.0,2844.0,3596.0967,3491.656486615621,3548.6104
955,2024-01-08 19:00:00,3898.0,3186.0,3683.679,3631.8985853031872,3604.1965
956,2024-01-08 20:00:00,4075.0,3561.0,4070.208,4015.5084985840613,3914.9040000000005
957,2024-01-08 21:00:00,4329.0,3834.0,4160.8804,4063.307918467512,4157.782
958,2024-01-08 22:00:00,4469.0,4163.0,4490.1523,4438.112454733655,4365.5674
959,2024-01-08 23:00:00,4471.0,4381.0,4543.742,4432.490603786995,4519.2046
960,2024-01-09 00:00:00,4633.0,4349.0,4449.4346,4439.119983567617,4451.8584
961,2024-01-09 01:00:00,4818.0,4517.0,4748.9443,4692.749138325722,4743.859
962,2024-01-09 02:00:00,5049.0,4662.0,4941.0835,4832.5449844572795,4899.952
963,2024-01-09 03:00:00,5101.0,4788.0,5194.0103,5114.8690445520615,4912.464
964,2024-01-09 04:00:00,5132.0,4895.0,5114.617,5025.688104456482,5009.0703
965,2024-01-09 05:00:00,5241.0,4922.0,5141.4995,5129.325726374671,5040.857
966,2024-01-09 06:00:00,5240.0,5033.0,5312.3647,5239.733871425045,5407.9204
967,2024-01-09 07:00:00,5281.0,5068.0,5230.263,5170.981993646679,5244.186
968,2024-01-09 08:00:00,5183.0,4975.0,5303.9395,5278.123996790234,4479.454000000001
969,2024-01-09 09:00:00,5107.0,4890.0,5113.6904,5057.0360478228295,4950.854
970,2024-01-09 10:00:00,5037.0,4888.0,5059.8574,5070.831432624139,5089.8687
971,2024-01-09 11:00:00,5102.0,4893.0,5000.4106,4951.214028142127,4978.951
972,2024-01-09 12:00:00,5056.0,4864.0,5154.411,5127.480038048464,5064.9707
973,2024-01-09 13:00:00,4932.0,4778.0,5021.8994,4946.99042984867,5086.976
974,2024-01-09 14:00:00,4764.0,4615.0,4849.4224,4859.702378444044,5007.737
975,2024-01-09 15:00:00,4511.0,4465.0,4655.8584,4645.694455886102,4612.45
976,2024-01-09 16:00:00,4227.0,4222.0,4343.3545,4373.666630302434,4309.879
977,2024-01-09 17:00:00,3879.0,3993.0,4047.4287,4087.6833851511456,4110.7656
978,2024-01-09 18:00:00,3395.0,3626.0,3649.7788,3708.4555540629412,3610.0981
979,2024-01-09 19:00:00,2843.0,3243.0,3072.3433,3169.8010863167456,3006.9802
980,2024-01-09 20:00:00,2463.0,3080.0,2485.8389,2620.200342569757,2258.377
981,2024-01-09 21:00:00,2316.0,3074.0,2255.1409,2350.828464266033,2134.7727
982,2024-01-09 22:00:00,2261.0,3193.0,2265.9907,2281.2221940536665,2414.407
983,2024-01-09 23:00:00,2211.0,3301.0,2249.08,2236.192748044732,2123.5166
984,2024-01-10 00:00:00,2115.0,2497.0,2189.089,2184.134893992413,2146.489
985,2024-01-10 01:00:00,2138.0,2470.0,2051.262,2063.2177158227914,2141.495
986,2024-01-10 02:00:00,2386.0,2752.0,2167.556,2173.469842810857,2210.4722
987,2024-01-10 03:00:00,2508.0,2930.0,2574.2134,2500.6176223652546,2542.5698
988,2024-01-10 04:00:00,2843.0,2958.0,2570.1848,2495.2408303834163,2558.9277
989,2024-01-10 05:00:00,3250.0,2933.0,3080.18,3031.190413619027,2896.0959999999995
990,2024-01-10 06:00:00,3628.0,2922.0,3520.8616,3351.7881266596205,3493.6582
991,2024-01-10 07:00:00,4074.0,2743.0,3859.3035,3757.5952979721383,3728.6658
992,2024-01-10 08:00:00,4577.0,2939.0,4358.8679999999995,4219.682339276202,4301.6655
993,2024-01-10 09:00:00,4823.0,3302.0,4893.193,4738.32266315265,4666.085999999999
994,2024-01-10 10:00:00,5014.0,3673.0,4944.8164,4813.551489574221,4731.973
995,2024-01-10 11:00:00,5089.0,4100.0,5113.54,5071.662760742796,5175.444
996,2024-01-10 12:00:00,5092.0,4418.0,5123.4844,5033.724869066253,5060.9956
997,2024-01-10 13:00:00,5241.0,4579.0,5082.2627,5061.675129833087,5163.7427
998,2024-01-10 14:00:00,5363.0,4799.0,5349.8325,5281.840838811566,5329.188
999,2024-01-10 15:00:00,5472.0,4968.0,5445.4526,5341.84343034911,5333.2715
1000,2024-01-10 16:00:00,5652.0,5038.0,5538.743,5478.841178335917,5378.7104
1001,2024-01-10 17:00:00,5624.0,5205.0,5773.7437,5681.9422712056485,5412.2437
1002,2024-01-10 18:00:00,5592.0,5197.0,5597.6797,5513.615319060988,5451.0254
1003,2024-01-10 19:00:00,5571.0,5163.0,5567.384,5565.380209349146,5304.0547
1004,2024-01-10 20:00:00,5603.0,5060.0,5565.8516,5500.474117392858,5388.5044
1005,2024-01-10 21:00:00,5552.0,4953.0,5626.6616,5591.066650530087,5590.723000000001
1006,2024-01-10 22:00:00,5452.0,4834.0,5519.977,5454.73429375187,5371.0977
1007,2024-01-10 23:00:00,5383.0,4550.0,5390.8315,5378.709810094332,5279.1646
1008,2024-01-11 00:00:00,5233.0,5124.0,5347.0913,5315.308203963805,5323.2407
1009,2024-01-11 01:00:00,5131.0,5006.0,5138.7637,5115.269352986885,5097.223
1010,2024-01-11 02:00:00,5187.0,4977.0,5071.7773,5074.88950631927,5127.649
1011,2024-01-11 03:00:00,5176.0,4943.0,5242.2827,5188.7273485686765,5016.854
1012,2024-01-11 04:00:00,5051.0,5003.0,5170.956,5101.892520821325,5104.0835
1013,2024-01-11 05:00:00,4996.0,4946.0,4966.821,4955.925921823049,5179.5215
1014,2024-01-11 06:00:00,4980.0,4825.0,4971.9917,4957.417370713323,4779.8486
1015,2024-01-11 07:00:00,4845.0,4651.0,4976.605,4931.0970624293495,4848.7393
1016,2024-01-11 08:00:00,4670.0,4482.0,4750.9253,4732.321570958888,4884.491
1017,2024-01-11 09:00:00,4307.0,4139.0,4557.4854,4575.032682850643,4593.277
1018,2024-01-11 10:00:00,3780.0,3651.0,4066.4963,4093.2510158527452,4021.7903
1019,2024-01-11 11:00:00,3081.0,3114.0,3427.96,3548.370703553065,3254.2021
1020,2024-01-11 12:00:00,2529.0,2684.0,2616.0537,2768.359517330849,2392.7473
1021,2024-01-11 13:00:00,2129.0,2330.0,2205.6707,2365.836679275321,2172.7087
1022,2024-01-11 14:00:00,1941.0,1933.0,1910.5615,1974.9395180315562,1889.8932
1023,2024-01-11 15:00:00,1568.0,1477.0,1867.101,1914.325219700836,1782.7179
1024,2024-01-11 16:00:00,1194.0,1173.0,1325.115,1357.8332026808805,1338.2777
1025,2024-01-11 17:00:00,948.0,997.0,974.8168,1102.3227010750784,1000.4971300000001
1026,2024-01-11 18:00:00,853.0,873.0,824.8241,866.7876002484113,729.87585
1027,2024-01-11 19:00:00,1032.0,824.0,826.7466,859.3564773737259,854.1731
1028,2024-01-11 20:00:00,1514.0,1001.0,1196.8867,1148.7222280620938,1212.2603
1029,2024-01-11 21:00:00,2195.0,1226.0,1874.7839,1739.1230989446149,1797.1907
1030,2024-01-11 22:00:00,2916.0,1417.0,2664.9028,2462.495541817722,2709.0240000000003
1031,2024-01-11 23:00:00,3182.0,1351.0,3384.511,3168.4209846076033,3340.8203
1032,2024-01-12 00:00:00,3305.0,1388.0,3284.9985,3160.680012336817,3361.1428
1033,2024-01-12 01:00:00,3264.0,1368.0,3336.2625,3361.2180305113243,3454.127
1034,2024-01-12 02:00:00,3502.0,1455.0,3194.1406,3173.483425597321,3116.3733
1035,2024-01-12 03:00:00,3848.0,1440.0,3683.5916,3666.951762445223,3632.522
1036,2024-01-12 04:00:00,4194.0,1495.0,4089.0015,3916.427179617111,4104.3916
1037,2024-01-12 05:00:00,4293.0,1713.0,4418.1953,4314.988167695801,4237.235
1038,2024-01-12 06:00:00,4190.0,1737.0,4326.1357,4229.251618473849,4301.164000000001
1039,2024-01-12 07:00:00,3770.0,1567.0,4081.5261,4117.650536972924,4181.143
1040,2024-01-12 08:00:00,3264.0,1466.0,3444.7136,3517.154864862752,3380.4592
1041,2024-01-12 09:00:00,2716.0,1389.0,2913.264,3078.3250901034835,2715.8203
1042,2024-01-12 10:00:00,2397.0,1200.0,2353.1946,2473.956357185716,2225.8171
1043,2024-01-12 11:00:00,1903.0,941.0,2234.5554,2335.344613288608,2209.3652
1044,2024-01-12 12:00:00,1261.0,761.0,1564.0894,1633.7201278035361,1605.7817
1045,2024-01-12 13:00:00,1094.0,673.0,841.81915,1040.3965030624042,701.063
1046,2024-01-12 14:00:00,1135.0,747.0,1085.7731,1137.0315577653596,975.51044
1047,2024-01-12 15:00:00,1517.0,630.0,1200.112,1143.2448959664528,1213.7509
1048,2024-01-12 16:00:00,1343.0,525.0,1822.7854,1747.572151871188,1866.1985
1049,2024-01-12 17:00:00,1242.0,607.0,1144.2507,1101.460773269102,1314.6096
1050,2024-01-12 18:00:00,1241.0,791.0,1182.6536,1335.2022415235353,1157.1696
1051,2024-01-12 19:00:00,1469.0,1014.0,1241.9193,1190.9784675018004,1316.1926
1052,2024-01-12 20:00:00,2073.0,1373.0,1645.7983,1641.7302937304269,1717.2739
1053,2024-01-12 21:00:00,2965.0,1914.0,2525.8562,2327.7755280049687,2701.8433
1054,2024-01-12 22:00:00,4176.0,2406.0,3587.1982,3328.6762747025077,3482.9285
1055,2024-01-12 23:00:00,4944.0,2890.0,4983.0723,4645.527180990854,4349.9453
1056,2024-01-13 00:00:00,5359.0,3481.0,5385.706,5063.7731511929705,4936.885
1057,2024-01-13 01:00:00,5486.0,3845.0,5541.7954,5469.376425714667,5468.891
1058,2024-01-13 02:00:00,5587.0,4150.0,5505.401,5423.5845402042,5419.543000000001
1059,2024-01-13 03:00:00,5685.0,4410.0,5631.5806,5612.7023173370235,5567.4478
1060,2024-01-13 04:00:00,5667.0,4585.0,5747.4404,5653.331964077838,5411.8257
1061,2024-01-13 05:00:00,5639.0,4728.0,5655.4536,5599.872339572201,5445.463000000001
1062,2024-01-13 06:00:00,5556.0,4788.0,5626.889,5588.019987931733,5413.6997
1063,2024-01-13 07:00:00,5462.0,4768.0,5511.4907,5463.036488550642,5536.3564
1064,2024-01-13 08:00:00,5340.0,4792.0,5407.2026,5389.748210035493,5390.674
1065,2024-01-13 09:00:00,5117.0,4781.0,5264.0854,5240.192836428684,5219.6826
1066,2024-01-13 10:00:00,4912.0,4658.0,4963.4116,4976.306125136902,4995.6035
1067,2024-01-13 11:00:00,4784.0,4484.0,4782.6475,4811.087013980528,4716.2554
1068,2024-01-13 12:00:00,4579.0,4345.0,4704.0596,4708.230739466624,4539.8696
1069,2024-01-13 13:00:00,4244.0,4322.0,4440.4136,4444.506194253437,4527.97
1070,2024-01-13 14:00:00,3950.0,4244.0,4011.808,4072.0519781519397,3873.4749
1071,2024-01-13 15:00:00,3544.0,3923.0,3763.572,3831.5091858160436,3509.573
1072,2024-01-13 16:00:00,3057.0,3374.0,3269.9382,3331.8254815478376,3199.7715
1073,2024-01-13 17:00:00,2740.0,3013.0,2730.3772,2861.7364016695783,2831.8193
1074,2024-01-13 18:00:00,2265.0,2786.0,2565.5073,2644.4331037261113,2448.4912
1075,2024-01-13 19:00:00,2045.0,2522.0,1946.5686,2020.6796636593053,2037.5356
1076,2024-01-13 20:00:00,1840.0,2291.0,1951.8085,2052.086478207245,1962.4202
1077,2024-01-13 21:00:00,1681.0,2148.0,1725.4838,1706.2923740289614,1624.6362
1078,2024-01-13 22:00:00,1562.0,2051.0,1595.8735,1664.6742018240375,1459.2620000000002
1079,2024-01-13 23:00:00,1420.0,2032.0,1502.5353,1500.5789439100872,1492.9135
1080,2024-01-14 00:00:00,1409.0,1952.0,1333.7136,1374.817644087513,1348.3896
1081,2024-01-14 01:00:00,1329.0,1942.0,1428.4386,1434.2812670495582,1463.5577
1082,2024-01-14 02:00:00,1293.0,1853.0,1274.9078,1270.4288559033819,1257.02
1083,2024-01-14 03:00:00,1206.0,1797.0,1284.1671,1313.3879846777625,1238.5321
1084,2024-01-14 04:00:00,1152.0,1749.0,1149.8668,1148.4884091099152,1024.6523
1085,2024-01-14 05:00:00,1128.0,1719.0,1130.7079,1163.411826207086,1052.3419
1086,2024-01-14 06:00:00,1030.0,1710.0,1124.8705,1116.04215221807,1082.2997
1087,2024-01-14 07:00:00,949.0,1690.0,964.4893,988.9160898768947,969.17163
1088,2024-01-14 08:00:00,1007.0,1753.0,909.47656,937.6984172947084,908.63306
1089,2024-01-14 09:00:00,955.0,1682.0,1076.3529,1061.4507390443828,1138.67
1090,2024-01-14 10:00:00,962.0,1617.0,909.79297,902.8499979058513,882.54663
1091,2024-01-14 11:00:00,973.0,1739.0,985.4897,1011.0895315912551,996.03485
1092,2024-01-14 12:00:00,942.0,1872.0,983.1690699999999,962.3564448156984,1037.302
1093,2024-01-14 13:00:00,985.0,2057.0,917.9459,942.800450164058,914.74
1094,2024-01-14 14:00:00,1293.0,2316.0,1029.0293,1023.2700186099877,993.07074
1095,2024-01-14 15:00:00,1588.0,2548.0,1540.1594,1464.6744478850464,1587.1776
1096,2024-01-14 16:00:00,1761.0,2722.0,1774.8168,1664.4106141492127,1955.1344
1097,2024-01-14 17:00:00,1816.0,2958.0,1847.8275,1817.7418475943948,1930.1277
1098,2024-01-14 18:00:00,1823.0,3146.0,1817.7649,1811.491035711281,1866.6525
1099,2024-01-14 19:00:00,1803.0,3283.0,1804.2747,1826.4696263391024,1755.289
1100,2024-01-14 20:00:00,1804.0,3423.0,1774.6488,1785.4373675995032,1815.1752
1101,2024-01-14 21:00:00,1821.0,3502.0,1803.5918,1812.1509283547625,1900.777
1102,2024-01-14 22:00:00,2038.0,3522.0,1830.9048,1822.879402550517,1747.0809
1103,2024-01-14 23:00:00,2146.0,3467.0,2212.487,2162.008549889121,2023.3462
1104,2024-01-15 00:00:00,2050.0,1728.0,2191.078,2126.450393404972,2305.6892
1105,2024-01-15 01:00:00,1909.0,1736.0,1942.1768,1995.284312509564,1960.1704
1106,2024-01-15 02:00:00,1809.0,1701.0,1797.5148,1850.9568834202128,1697.5427
1107,2024-01-15 03:00:00,1699.0,1689.0,1741.1035,1780.0077572459313,1774.5507
1108,2024-01-15 04:00:00,1595.0,1646.0,1619.7057,1648.2038950676215,1554.2128
1109,2024-01-15 05:00:00,1558.0,1618.0,1528.0609,1563.215964837901,1448.1998
1110,2024-01-15 06:00:00,1621.0,1585.0,1546.7883,1556.303031187251,1591.7367
1111,2024-01-15 07:00:00,1593.0,1501.0,1677.4712,1660.9005808953875,1824.0052
1112,2024-01-15 08:00:00,1589.0,1385.0,1555.7554,1552.2570351044349,1551.1248
1113,2024-01-15 09:00:00,1570.0,1303.0,1587.2809,1612.398502400169,1667.0588
1114,2024-01-15 10:00:00,1577.0,1204.0,1546.8977,1545.309838701565,1637.8839
1115,2024-01-15 11:00:00,1539.0,1075.0,1580.2751,1597.5323646836325,1541.8601
1116,2024-01-15 12:00:00,1491.0,1050.0,1502.7596,1505.0273024554806,1500.8873
1117,2024-01-15 13:00:00,1368.0,1211.0,1454.2255,1485.1901200807888,1470.7994
1118,2024-01-15 14:00:00,1136.0,1466.0,1272.8376,1301.3889391507414,1305.5498
1119,2024-01-15 15:00:00,1053.0,1746.0,966.8548,1044.315226619575,1042.8053
1120,2024-01-15 16:00:00,1061.0,1945.0,1031.0148,1069.4696193055067,901.4889999999999
1121,2024-01-15 17:00:00,1049.0,1990.0,1085.6608,1066.813148169391,1030.6792
1122,2024-01-15 18:00:00,1021.0,2015.0,1043.6155,1049.3188523522117,1069.8494
1123,2024-01-15 19:00:00,999.0,2126.0,1003.947,1015.4195536070436,1047.1387
1124,2024-01-15 20:00:00,906.0,2180.0,987.5683,1001.1234772962973,986.4651
1125,2024-01-15 21:00:00,889.0,2199.0,831.18494,861.7144408807876,815.57117
1126,2024-01-15 22:00:00,926.0,2206.0,893.9071,919.9796775285361,903.3058
1127,2024-01-15 23:00:00,942.0,2280.0,958.79663,943.2525688368044,976.0616
1128,2024-01-16 00:00:00,979.0,1798.0,949.8286,954.4988069885233,950.4518400000001
1129,2024-01-16 01:00:00,998.0,1849.0,1010.0548,1006.5557608052527,1118.3932
1130,2024-01-16 02:00:00,1057.0,1858.0,1005.0818,1004.9482707379117,1004.52844
1131,2024-01-16 03:00:00,1080.0,1866.0,1103.149,1099.925687190661,1083.9656
1132,2024-01-16 04:00:00,986.0,1938.0,1085.5577,1078.4187707868048,1142.9962
1133,2024-01-16 05:00:00,916.0,1913.0,902.5376,941.837257009548,949.45337
1134,2024-01-16 06:00:00,850.0,1855.0,876.8607,913.9331594105784,888.3127
1135,2024-01-16 07:00:00,799.0,1792.0,808.4774,825.8707380955078,819.9459
1136,2024-01-16 08:00:00,735.0,1718.0,772.66565,798.5291576926891,848.1662
1137,2024-01-16 09:00:00,706.0,1610.0,695.8923,713.298690570403,756.06934
1138,2024-01-16 10:00:00,733.0,1479.0,699.69,719.2743789828111,581.75006
1139,2024-01-16 11:00:00,688.0,1386.0,762.5168,758.6293402330983,790.9728
1140,2024-01-16 12:00:00,643.0,1314.0,646.4404,662.8209600279947,621.254
1141,2024-01-16 13:00:00,617.0,1338.0,617.2359,649.7883962243102,515.3533
1142,2024-01-16 14:00:00,581.0,1386.0,603.27997,616.3527068568748,578.22485
1143,2024-01-16 15:00:00,526.0,1400.0,556.1908,579.465674474257,552.65344
1144,2024-01-16 16:00:00,541.0,1393.0,490.0585,514.4195348298654,452.53378
1145,2024-01-16 17:00:00,535.0,1358.0,568.34644,578.1374838503195,595.9434
1146,2024-01-16 18:00:00,533.0,1281.0,527.538,529.5632798900157,533.36633
1147,2024-01-16 19:00:00,608.0,1187.0,536.9269400000001,556.1121192121041,538.10785
1148,2024-01-16 20:00:00,777.0,1125.0,673.7969400000001,659.3460530311701,773.24475
1149,2024-01-16 21:00:00,1043.0,1117.0,905.3993,865.3876941127091,1001.3761599999999
1150,2024-01-16 22:00:00,1133.0,1169.0,1235.2466,1163.032144061088,1302.3168
1151,2024-01-16 23:00:00,1019.0,1266.0,1152.4585,1124.1827116967097,1163.9536
1152,2024-01-17 00:00:00,946.0,1587.0,899.22406,966.34897013343,885.8349
1153,2024-01-17 01:00:00,818.0,1371.0,903.2832599999999,946.679209303436,856.5787
1154,2024-01-17 02:00:00,721.0,1135.0,718.77515,754.7856059013786,774.1104
1155,2024-01-17 03:00:00,646.0,933.0,672.2267,717.7330941593734,726.66425
1156,2024-01-17 04:00:00,609.0,851.0,608.5215,620.9234529439973,579.2801
1157,2024-01-17 05:00:00,769.0,955.0,600.1781599999999,621.2451691005882,719.4065
1158,2024-01-17 06:00:00,882.0,1231.0,918.085,875.9658184838077,909.2334
1159,2024-01-17 07:00:00,1163.0,1509.0,943.6893,900.0377819853377,974.16705
1160,2024-01-17 08:00:00,1483.0,1799.0,1380.9135,1332.982259487364,1400.5565
1161,2024-01-17 09:00:00,1707.0,2103.0,1686.5605,1577.713368126634,1849.9856
1162,2024-01-17 10:00:00,1921.0,2274.0,1824.5125,1784.7493497058595,1771.6108
1163,2024-01-17 11:00:00,2106.0,2445.0,2044.8192,1998.9243014767544,2080.4714
1164,2024-01-17 12:00:00,2205.0,2746.0,2203.4834,2162.5263663686733,2285.902
1165,2024-01-17 13:00:00,2315.0,3015.0,2240.7178,2220.072076535753,2229.6365
1166,2024-01-17 14:00:00,2489.0,3391.0,2376.5469,2360.0945250284794,2480.9043
1167,2024-01-17 15:00:00,2765.0,3660.0,2603.4194,2551.585892028483,2683.8809
1168,2024-01-17 16:00:00,3007.0,3860.0,2954.342,2874.085456925587,2980.926
1169,2024-01-17 17:00:00,3458.0,4020.0,3147.915,3062.209171268112,3176.1228
1170,2024-01-17 18:00:00,3830.0,4050.0,3771.5469,3665.7014031400977,3832.3352
1171,2024-01-17 19:00:00,4217.0,4128.0,4044.4109999999996,3888.915322727349,3949.7563
1172,2024-01-17 20:00:00,4248.0,4273.0,4442.5674,4369.06589735612,4387.47
1173,2024-01-17 21:00:00,4318.5,4345.0,4197.9,4124.416718949604,4217.513
1174,2024-01-17 22:00:00,4389.0,4457.0,4343.6,4386.587653533122,4360.5225
1175,2024-01-17 23:00:00,4459.5,4589.0,4419.8906,4338.48543643929,4349.521
1176,2024-01-18 00:00:00,4530.0,4627.0,4494.694,4480.3250116766885,4449.022
1177,2024-01-18 01:00:00,4500.0,4687.0,4566.2915,4505.888727623952,4498.704000000001
1178,2024-01-18 02:00:00,4566.0,4711.0,4462.8853,4442.476885067335,4487.0312
1179,2024-01-18 03:00:00,4522.75,4676.0,4612.31,4586.531434820826,4548.8296
1180,2024-01-18 04:00:00,4479.5,4684.0,4476.806,4429.361231085855,4496.880999999999
1181,2024-01-18 05:00:00,4436.25,4672.0,4446.202,4456.705929481492,4499.085
1182,2024-01-18 06:00:00,4393.0,4598.0,4402.9097,4371.0835612185665,4378.192
1183,2024-01-18 07:00:00,4333.0,4451.0,4363.76,4354.596392136749,4363.4917
1184,2024-01-18 08:00:00,4273.0,4295.0,4289.38,4269.089848849394,4303.0156
1185,2024-01-18 09:00:00,4213.0,4135.0,4230.291,4225.840160833263,4254.3794
1186,2024-01-18 10:00:00,4047.0,3864.0,4173.534000000001,4156.709973827394,4169.9033
1187,2024-01-18 11:00:00,3755.0,3412.0,3927.158,3934.4783993912074,3839.383
1188,2024-01-18 12:00:00,3452.0,3130.0,3550.3855,3605.2324269348273,3488.0283
1189,2024-01-18 13:00:00,3197.0,2982.0,3258.0994,3323.935938193055,3166.8457
1190,2024-01-18 14:00:00,2777.0,2833.0,3041.49,3089.7835925079803,2995.3442
1191,2024-01-18 15:00:00,2619.0,2715.0,2488.7341,2563.866120893709,2211.9316
1192,2024-01-18 16:00:00,2547.0,2574.0,2562.4958,2634.156794466353,2430.6104
1193,2024-01-18 17:00:00,2519.0,2426.0,2521.907,2476.3944790406367,2502.8457
1194,2024-01-18 18:00:00,2467.0,2409.0,2511.3115,2528.382332823259,2467.91
1195,2024-01-18 19:00:00,2419.0,2381.0,2434.019,2413.710107906156,2468.9714
1196,2024-01-18 20:00:00,2362.0,2334.0,2387.9758,2407.441775560483,2444.5793
1197,2024-01-18 21:00:00,2344.25,2360.0,2322.4485,2320.4545372537104,2446.1667
1198,2024-01-18 22:00:00,2326.5,2361.0,2335.9626,2345.4360372795945,2238.9139999999998
1199,2024-01-18 23:00:00,2308.75,2276.0,2314.7874,2301.860156663679,2270.4524
1200,2024-01-19 00:00:00,2291.0,2433.0,2296.692,2300.260980634837,2324.4626
1201,2024-01-19 01:00:00,2172.0,2392.0,2281.6528,2272.960083131018,2056.3286
1202,2024-01-19 02:00:00,2286.0,2387.0,2080.6294,2100.068346902421,2033.13
1203,2024-01-19 03:00:00,2396.0,2467.0,2395.3223,2387.5701116053438,2465.6035
1204,2024-01-19 04:00:00,2383.0,2437.0,2469.6956,2386.801647206857,2566.7960000000003
